Name,Status,Location,Price,Stars,Ratings,Link
Lenovo ThinkPad X1 Carbon Intel i7-6500U 8GB DDR 256GB SSD FHD IPS Screen WWAN,Pre-Owned,From United Kingdom,"14,653.23 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Intel-i7-6500U-8GB-DDR-256GB-SSD-FHD-IPS-Screen-WWAN/293491154492?hash=item44556f9e3c:g:b4EAAOSw1MNd9lV2
Lenovo Thinkpad X1 Carbon 14.0' Laptop i5-4200U 1.60 GHz 8GB 180 GB SSD Win 10,Pre-Owned,From United Kingdom,"2,628.52 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-14-0-Laptop-i5-4200U-1-60-GHz-8GB-180-GB-SSD-Win-10/254511252486?hash=item3b420d8406:g:eDkAAOSwd-heRTU4
"Lenovo Thinkpad X1 Carbon 5th Gen: 240GB SSD Core i5-6300U, 8GB, Warranty",Refurbished,From United Kingdom,"17,191.11 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-5th-Gen-240GB-SSD-Core-i5-6300U-8GB-Warranty/324075823316?hash=item4b746ca0d4:g:ycEAAOSwYTBeSpgO
Lenovo ThinkPad X1 Carbon 3.Gen Touch Core i7-5600U 8Gb 256Gb SSD 2560x1440 LTE!,Pre-Owned,From Germany,"9,829.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-Carbon-X1-3-Gen-TOUCH-Core-i7-5600U-8Gb-256Gb-SSD-2560x1440-LTE/164055167742?hash=item26327332fe:g:nycAAOSwqNJc2txr
"Lenovo ThinkPad X1 Carbon 4th Generation 14"" 2.6GHz Core i7 16GB RAM 512GB SSD",Pre-Owned,From United States,"13,346.72 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Generation-14-2-6GHz-Core-i7-16GB-RAM-512GB-SSD/264595884514?epid=1178445320&hash=item3d9b24c9e2:g:0-UAAOSwHv1eGjCT
Lenovo ThinkPad X1 Carbon 3.Gen Touch Core i7-5500U 8Gb 256Gb SSD 2560x1440 LTE,Pre-Owned,From Germany,"10,838.27 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-Carbon-X1-3-Gen-TOUCH-Core-i7-5500U-8Gb-256Gb-SSD-2560x1440-LTE/153781476027?_trkparms=ispr%3D1&hash=item23ce171abb:g:nycAAOSwqNJc2txr&enc=AQAEAAACUBPxNw%2BVj6nta7CKEs3N0qUKpYO4RhQV26PJZwHAjGi4Y4sD01PvhYCBPGdSpaBXuKulMy8LEZ7oxMaGEooTYgHHwaUCyHqnj20M%2FwIUB9rD2xKNdbUjLVKYW0trBoEFt8jWDLuUvfY7uJOo1XHwhca86j4ph7yzLsb2IIsK2zO5MkU%2FLvcTXpwTkjKUloXujT9%2FROrHcKtTRuU%2BvqD%2BoaysDfv6zct8qZS9HErm1VAX6pr8vpNmCwnoTUgI3AJi716BkEHZksh78apwlYrXEiuL%2BBWmgTHlrXNyS%2BfiIB6v0ENsAMfyI9ebnvBXuRhAAls5QSN405wi5Z7eXuP5o4hIh3WBR%2FJABSrwwqzekMVQwow4UOoPLk6PsCCktlpBEF5JzLT1hyyVbvXdtnMRHOX3gthPYRKCuFZ35ajtWWhXoi4vSN2A5gBUXRQxM8rri7X0W1d1znmY8DjeQvh29MQNyLitgvk%2FfS4isGitd9vFCk%2B41L3UcHSPNE1N6d2aQxNZd95Yr1LqoT0NbHpD2h%2FW6UmHllCb1xOHGdFOe81eDkrwXXXIUe9bVoVUisAKTqBj9oj4XUDiosiDtBuedkTHDJgurmUrLC%2FuxlZRTmnXOLjv3Wo63yFlJQwL%2B7AYuH82aE9n4TMadGKnvJQw824rpgPEFVa43A7B8JcgLpKHXL9Nh4e7s5WgsDJPi8Gef%2F2sw%2BR0ZPqe93yCi%2BPV8PkiYnxEJNG4HQFEMYYj7QTK%2Bv8QMN8zdKa1WsvBNIl1qQvxhP1mVjqTfnocX%2FijN2g%3D&checksum=1537814760270fdf6c09e424460a8703411c2d68d0dc
"Lenovo ThinkPad X1 Carbon 1st Gen 14"" Laptop i5-3427U 1.8GHz 128GB SSD 8GB  ""A""",Refurbished,From United States,"5,918.85 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-14-Laptop-i5-3427U-1-8GHz-128GB-SSD-8GB-A/113768014786?epid=20031092292&_trkparms=ispr%3D1&hash=item1a7d1a23c2:g:UZsAAOSwwxVc8WEV&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWGHmzcWw%2BewAInpZOKGcwD0fJTEUwi%2B4zd45w9jnaoQv3J57kHuu7N1GQrxap%2Fko%2Fv8H6Z0%2B1PcDWsPs8KZUXNESKPWF%2BdxsArACZ%2BpJYkaHcZMxQx0O87KImOEWBhHi2Wne7xdKOcmhGha1UDIo%2B5laYP3RsC9Y1UhYE0GQWc7P2mlfWTKvrdVk5GvYLFMTKvz1i%2Bv8UpIyCV5HvWSWdv4IN5BjqN4V%2FruLLSzfUtBh4DL6f1Eg0PmG33zbDpvleFa5KtvHVOm0173isbc5%2BObLFD8rrhVFaE%2FDivXvWpz05CwuGTjY33of%2B0jUp3vUC%2BeQIPyntWyA4AKPuFlzAVlQ%2Bl0SEfdPrg2KhyERYJH6bBPdr07s1r7B0Ph7nt0521upwGmvKVNK2Bi84OxHcFuFBA3rsgSQo6jePUQYetBnVEL9q0HKgEVFNmHVVsSZxBvGfngDr3kxLh8eLZEKAQAlBWm7NnLTz7Iw4aZOg5wxn2YlY32Y%2BjkZP1t7sIghCPuuUG361tKcmv1kzJc%2FDz1oNnVPcmS9ut1csKUqZM5%2BftyvnaDirJh43W5plgB4aTUyewz71cr3Rb96qS1hXOrQ7SmXclk8LFzjik4DSohOTgvQ0KRR6yDHwjjTpu7OK2pIg2s1em3EmuJ3IaRvDf8brVR9My%2FQFYUgm%2FeCEzc5CsMVhZi2m5EFUlWgdLF2WOPM8k6z9c%2Fh7gUr4OflrPVas%2BsN5ROf0uCLp%2Bhln8ew%3D%3D&checksum=1137680147860fdf6c09e424460a8703411c2d68d0dc
Lenovo ThinkPad X1 Carbon 4.Gen Core i5-6200U 8GB 128GB_1920x1080_IPS De. Backlit,Pre-Owned,From Germany,"9,577.33 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4-Gen-Core-i5-6200U-8GB-128GB-1920x1080-IPS-De-Backlit/164074356949?hash=item26339800d5:g:apIAAOSwfedd0XE~
"Lenovo X1 Carbon 4 Core i7-6600u 2,60ghz 8GB 256GB 2560x1440 SSD Web Cam",Pre-Owned,From Germany,"11,852.82 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-4-Core-i5-6300u-2-60ghz-8GB-256GB-SSD-1920x1080-WEB-CAM/202801256908?hash=item2f37e599cc:g:4yUAAOSweIddpyjj
"New! 14"" Lenovo X1 Carbon 7th Gen 1.90GHz i7-8665U, 16GB, 1TB SSD, Warranty!",Brand New,From United States,"35,513.34 CZK",New,0,https://www.ebay.com/itm/New-14-Lenovo-X1-Carbon-7th-Gen-1-90GHz-i7-8665U-16GB-1TB-SSD-Warranty/133314790067?epid=16033716225&hash=item1f0a2e42b3:g:~L8AAOSwbLJeK4FW
"Lenovo X1 Carbon - Core i7 3667U 2GHz - 8GB RAM - 240GB SSD - 14"" Touchscreen",Pre-Owned,From United Kingdom,"6,797.89 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Core-i7-3667U-2GHz-8GB-RAM-240GB-SSD-14-Touchscreen/233473541789?hash=item365c1b869d:g:uWQAAOSwWk1eKadz
Lenovo ThinkPad X1 Carbon 4th Gen i7-6600U 16GB 256GB Win10 - Discounted 741744,Refurbished,From United States,"7,543.93 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-i7-6600U-16GB-256GB-Win10-Discounted-741744/383431354517?epid=20031092292&hash=item59464a2895:g:TjEAAOSw5PleT-0O
Lenovo ThinkPad X1 Carbon 3.Gen Core i5-5300U 4GB 256Gb SSD 1920x1080 Backlit,Pre-Owned,From Germany,"7,408.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080-Backlit/153826728704?hash=item23d0c99b00:g:IdgAAOSwG~ta8Y3q
Lenovo Thinkpad X1 Carbon Ultrabook Laptop i5 4210U 8GB Fast SSD Drive Order NOW,Refurbished,From United Kingdom,"10,544.29 CZK",Len,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-Ultrabook-Laptop-i5-4210U-8GB-Fast-SSD-Drive-Order-NOW/352851152598?epid=219492666&hash=item5227914ed6:g:1wAAAOSwzxldyf2U
Lenovo X1 Carbon i5-3427U 1.80GHz 8GB Ram 120Gb HDD,Pre-Owned,From United States,"1,903.39 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i5-3427U-1-80GHz-8GB-Ram-120Gb-HDD/153841592179?hash=item23d1ac6773:g:FH0AAOSwpI5eUVrt
"Lenovo X1 Carbon 2 Intel Core i5-4300u 1,90ghz 8GB 128 SSD 1600 * 900 Web Cam HDMI",Refurbished,From Germany,"7,187.35 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2-Intel-Core-i5-4300u-1-90ghz-8GB-128-SSD-1600-900-WEB-CAM-HDMI/123926289619?hash=item1cda951cd3:g:kgEAAOSwwFNdlKoT
Lenovo X1 Carbon i7 3667U Turbo 2.0-3.2Ghz 8GB RAM 256GB SSD Excellent,Refurbished,From United States,"12,064.48 CZK",Pre,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-3667U-Turbo-2-0-3-2Ghz-8GB-RAM-256GB-SSD-Excellent/262499720566?epid=17030263318&hash=item3d1e33dd76:g:xUsAAOSwhX5b44bq
"Lenovo ThinkPad X1 Carbon i7-5600U Notebook - Black, 3rd gen, SSD, 8GB RAM",Refurbished,From Ireland,"6,284.27 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-i7-5600U-Notebook-Black-3rd-gen-SSD-8GB-RAM/264645181666?hash=item3d9e1500e2:g:jc8AAOSwzjxeUtYx
"Lenovo ThinkPad X1 Carbon 7th Gen i7-10710U 512GB SSD 16GB 14"" FHD TOUCH BT 5808",Brand New,From United States,"34,814.65 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-i7-10710U-512GB-SSD-16GB-14-FHD-TOUCH-BT-5808/124094259129?hash=item1ce4981fb9:g:TwsAAOSwGpBd-t~n
"Lenovo ThinkPad X1 Carbon 6th Gen, 14"" Touchscreen, 512GB SSD 16GB RAM, i5-8350U",Refurbished,From United States,"16,225.25 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-14-Touchscreen-512GB-SSD-16GB-RAM-i5-8350U/193356215211?hash=item2d04edb3ab:g:A5wAAOSwWe5eQiz5
"Lenovo ThinkPad X1 Carbon 7th Gen i7-10510U 256GB SSD 16GB RAM 14"" 1080P BT 5822",Brand New,From United States,"31,358.84 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-i7-10510U-256GB-SSD-16GB-RAM-14-1080P-BT-5822/114127117567?epid=0&hash=item1a92819cff:g:TwsAAOSwGpBd-t~n
Lenovo ThinkPad X1 Carbon laptop Core i5 2.90Ghz 14' Full HD 1920x1080 SSD PRO,Pre-Owned,From United States,"4,410.30 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-laptop-Core-i5-2-90Ghz-14-Full-HD-1920x1080-SSD-PRO/223924883649?hash=item3422f690c1:g:tdYAAOSwMDpeSLiL
"14"" Lenovo, ThinkPad X1 Carbon 4th, i5-6300U 2.40GHz, 8GB, 256GB SSD, FHD",Pre-Owned,From United States,"8,703.37 CZK",0,0,https://www.ebay.com/itm/14-Lenovo-ThinkPad-X1-Carbon-4th-i5-6300U-2-40GHz-8GB-256GB-SSD-FHD/193353775554?hash=item2d04c879c2:g:wRkAAOSwBq9eUGuk
"Lenovo Thinkpad X1 Carbon 4TH GEN i7-6600U 8GB RAM 512GB SSD 14"" FHD FPR BT 5763",Pre-Owned,From United States,"9,887.89 CZK",Len,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-4TH-GEN-i7-6600U-8GB-RAM-512GB-SSD-14-FHD-FPR-BT-5763/264585854707?epid=25036040708&hash=item3d9a8bbef3:g:7ZwAAOSwNTheDa3l
Lenovo ThinkPad X1 Carbon 6th Gen i5-8350U 8GB RAM 256GB SSD Ultrabook Win10,Pre-Owned,From United States,"15,087.86 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-i5-8350U-8GB-RAM-256GB-SSD-Ultrabook-Win10/193358606579?epid=19032783380&hash=item2d051230f3:g:KiIAAOSwCbJeVTj5
"Lenovo Thinkpad X1 Carbon WQHD: Core i7-6600U, 8GB, Cellular, Warranty, 1.2Kg",Refurbished,From United Kingdom,"20,514.53 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-WQHD-Core-i7-6600U-8GB-Cellular-Warranty-1-2Kg/323712679706?hash=item4b5ec77f1a:g:GAEAAOSw78xcdj2H
"Lenovo ThinkPad X1 Carbon 3rd Gen, 128GB, Intel Core i5-5200U, 2.2GHz, 4GB",Pre-Owned,From United States,"2,855.09 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-128GB-Intel-Core-i5-5200U-2-2GHz-4GB/153846401275?hash=item23d1f5c8fb:g:1EsAAOSwZxZeVqct
Lenovo THINKPAD X1 Carbon 4.Gen Core i7-6500U 8Gb 256Gb SSD 14` FHD 1920x1080,Pre-Owned,From Germany,"10,038.83 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-4-Gen-Core-i7-6500U-8Gb-256Gb-SSD-14-FHD-1920x1080/163905621452?hash=item2629894dcc:g:kuYAAOSwg31akABZ
Lenovo Thinkpad X1 Carbon 8GB RAM 256GB SSD and Port replicator/Docking station,Pre-Owned,From United States,"4,642.42 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-8GB-RAM-256GB-SSD-and-Port-replicator-Docking-station/254523474120?hash=item3b42c800c8:g:D1wAAOSwPeBeVf2z
"Lenovo ThinkPad X1 Yoga 1st. Convertible i5-6300U 2,4GHz 8GB 180GB Touch/",Pre-Owned,From Germany,769.17 CZK,Tim,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Yoga-1st-Convertible-i5-6300U-2-4GHz-8GB-180GB-Touch/362924610372?hash=item547ffe1344:g:wboAAOSwsjVeHab-
Lenovo THINKPAD X1 Carbon 4.Gen Core i5-6200U 8GB 256GB 1920x1080 IPS LTE Cam,Pre-Owned,From Germany,"10,952.16 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-4-Gen-Core-i5-6200U-8GB-256GB-1920x1080-IPS-LTE-Cam/163299116509?hash=item260562c5dd:g:apIAAOSwfedd0XE~
Lenovo ThinkPad X1 Carbon 4th Gen i7-6500U 256GB SSD 8GB DDR FHD IPS WWAN 4G LTE,Pre-Owned,From United Kingdom,"16,163.88 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-i7-6500U-256GB-SSD-8GB-DDR-FHD-IPS-WWAN-4G-LTE/174201452974?hash=item288f3739ae:g:e1gAAOSwrxpePz1M
"LENOVO X1 CARBON 4TH GEN INTEL i7 2.6GHz 8GB RAM 256GB SSD 14"" WIN 10 PRO",Pre-Owned,From United States,"9,284.60 CZK",0,0,https://www.ebay.com/itm/LENOVO-X1-CARBON-4TH-GEN-INTEL-i7-2-6GHz-8GB-RAM-256GB-SSD-14-WIN-10-PRO/324083364351?hash=item4b74dfb1ff:g:iYIAAOSwru1ePwqC
"Lenovo X1 Carbon, Intel Core i5-5300U, 8GB RAM, No HDD #3380",Pre-Owned,From United States,290.15 CZK,Tim,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Intel-Core-i5-5300U-8GB-RAM-No-HDD-3380/233473972817?hash=item365c221a51:g:kdgAAOSwveheKks-
"Lenovo ThinkPad X1 Carbon 14"" 2nd Gen i5 4300U 1.90GHz 8GB 256GB SSD 20A8  ",Refurbished,From United States,"6,383.09 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-2nd-Gen-i5-4300U-1-90GHz-8GB-256GB-SSD-20A8/114015686693?hash=item1a8bdd5025:g:evkAAOSwU3Vc2rnY
Lenovo ThinkPad X1 Carbon Laptop - 2.6 GHz i7-5600U 8GB 256GB Webcam Touchscreen,Pre-Owned,From United States,"7,311.81 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Laptop-2-6-GHz-i7-5600U-8GB-256GB-Webcam-Touchscreen/233506669089?hash=item365e150221:g:a0wAAOSwZCBeVa89
"Lenovo ThinkPad X1 Carbon 6th 14"" 20KH002L Core I7 16GB 512GB SSD Windows 10 Pro",Pre-Owned,From United States,"20,867.67 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-14-20KH002L-Core-I7-16GB-512GB-SSD-Windows-10-Pro/264640841402?hash=item3d9dd2c6ba:g:IX8AAOSwl9xd5lgU
Lenovo ThinkPad Carbon x1 3.gen Touch Core i7-5600u 8gb 256gb SSD 2560x1440 LTE,Pre-Owned,From Germany,"10,124.33 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-Carbon-X1-3-Gen-Touch-Core-i7-5600U-8Gb-256Gb-SSD-2560x1440-LTE/153814796223?hash=item23d01387bf:g:nycAAOSwqNJc2txr
Cheap Lenovo ThinkPad X1 Carbon Core i7-4600U 256GB SSD Ultrabook Win 10 Laptop,Refurbished,From United Kingdom,"9,666.60 CZK",0,0,https://www.ebay.com/itm/Cheap-Lenovo-ThinkPad-X1-Carbon-Core-i7-4600U-256GB-SSD-Ultrabook-Win-10-Laptop/222681737713?hash=item33d8dda9f1:g:EtwAAOSw1V9dmJEu
 Lenovo ThinkPad X1 Carbon 3rd Gen Core i7 256GB SSD Ultrabook Win 10 Pro Laptop,Refurbished,From United Kingdom,"12,687.89 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-Core-i7-256GB-SSD-Ultrabook-Win-10-Pro-Laptop/323095101188?epid=22029956071&hash=item4b39f7ff04:g:DCcAAOSwDnpeJGvR
Lenovo ThinkPad X1 Carbon G2 - Intel Core I7-4600U 2.10GHZ 256SSD Ram: 8GB ,Pre-Owned,From Ireland,"3,383.84 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-G2-Intel-Core-I7-4600U-2-10GHZ-256SSD-Ram-8GB/233501271689?hash=item365dc2a689:g:37AAAOSwepleTqnj
Lenovo X1 Carbon 3Gen Core i5 5300U 2.3Ghz 8GB RAM is 128GB SSD 1920x1080,Pre-Owned,From Germany,"9,557.92 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-3Gen-Core-i5-5300U-2-3Ghz-8GB-RAM-128GB-SSD-1920x1080/401765798600?hash=item5d8b1b92c8:g:~8MAAOSwQslc1-EZ
Lenovo X1 Carbon 3.Gen Core i7 Touch 8Gb 256Gb SSD 2560x1440 W10 Cam FP 4G/LTE,Pre-Owned,From Germany,"11,216.55 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-3-Gen-Core-i7-TOUCH-8Gb-256Gb-SSD-2560x1440-W10-Cam-FP-4G-LTE/163608923273?hash=item2617da0c89:g:w8oAAOSw3EReP~d6
Lenovo x1 Carbon 2nd Gen 2014 i7 4600U 8GB 180GB SSD WIN 10 PRO Ultrabook Laptop,Pre-Owned,From Sweden,"5,106.66 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-x1-Carbon-2nd-Gen-2014-i7-4600U-8GB-180GB-SSD-WIN-10-PRO-Ultrabook-Laptop/174199417265?hash=item288f1829b1:g:9oIAAOSwEUdeUNDL
"Lenovo X1 Carbon 2 Core i7 2,10Ghz 8GB 240GB SSD 14 Inch Web Cam 2560 x 1440",Pre-Owned,From Germany,"12,609.39 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2-Core-i7-2-10Ghz-8GB-240GB-SSD-14zoll-WEB-CAM-2560-x-1440/202666517304?hash=item2f2fdda338:g:9hYAAOSwi5dcx0~K
Lenovo  ThinkPad X1 Carbon Gen 7 – Carbon-fiber Weave,Pre-Owned,From United States,"45,913.51 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-7-Carbon-fiber-Weave/184180488451?hash=item2ae2033903:g:X6MAAOSwkqNeRtDO
"Lenovo ThinkPad X1 Carbon 14"" 4th Gen i7 6600U 2.6GHz 16GB 256GB SSD Win 10",Pre-Owned,From United States,"11,257.63 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-4th-Gen-i7-6600U-2-6GHz-16GB-256GB-SSD-Win-10/153835243387?hash=item23d14b877b:g:X4IAAOSwEhleSIaG
Lenovo ThinkPad X1 Carbon 4th Gen i7-6600U 1440p 512GB M.2 16GB Win 10 (CR),Refurbished,From United States,"16,653.98 CZK",Pre,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-i7-6600U-1440p-512GB-M-2-16GB-Win-10-CR/193343335201?hash=item2d04292b21:g:L-YAAOSwrrleQt9g
Lenovo ThinkPad X1 Carbon 20BS i5 5200U 4 GB RAM 180 GB SSD FullHD KD,Pre-Owned,From Germany,"7,313.19 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-20BS-i5-5200U-4-GB-RAM-180-GB-SSD-FullHD-kd/312964934948?hash=item48de29ed24:g:MiIAAOSwpJRdmuol
"16GB, Thinkpad X1 Carbon 7th Gen, 1.10GHz i7-10710U, 256GB, FHD, New! 14"" Lenovo",Brand New,From United States,"34,816.97 CZK",16G,0,https://www.ebay.com/itm/16GB-Thinkpad-X1-Carbon-7th-Gen-1-10GHz-i7-10710U-256GB-FHD-New-14-Lenovo/193345208822?epid=2306748345&hash=item2d0445c1f6:g:AV4AAOSwSKBeRw0m
Lenovo Yoga 15 Convertible Core i5 8GB 256GB 1920x1080 Touchscr. LTE De. Backlit,Pre-Owned,From Germany,"12,079.79 CZK",Tim,0,https://www.ebay.com/itm/Lenovo-YOGA-15-Convertible-Core-i5-8GB-256GB-1920x1080-Touchscr-LTE-DE-Backlit/164095297969?hash=item2634d789b1:g:FrYAAOSwvcheUbml
"Lenovo ThinkPad X1 Carbon 14"" Laptop Ultrabook i5-4300U 240GB SSD 8GB Win 10 pro",Refurbished,From United States,"6,267.03 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-Ultrabook-i5-4300U-240GB-SSD-8GB-Win-10-pro/223116363015?hash=item33f2c58507:g:rJMAAOSwyvldbvbQ
Lenovo THINKPAD X1 Carbonio 3.Gen Core i5-5300U 4GB 256Gb SSD _1920x1080_,Pre-Owned,From Germany,"8,825.56 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbonio-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080/164074540694?hash=item26339ace96:g:IdgAAOSwG~ta8Y3q
"Lenovo ThinkPad T450s Core i5-5300u 2,90Ghz, 8GB 14 inch 128SSD 1600x900 Wind 10",Refurbished,From Germany,"6,935.16 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-T450s-Core-i5-5300u-2-90Ghz-8GB-14zoll-128SSD-1600x900-Wind-10/201621858376?hash=item2ef1996848:g:rSUAAOSwHv1dqC2j
Lenovo ThinkPad X1 Carbon 3.Gen Core i5-5300U 4GB 256Gb SSD_1920x1080_DE backlit.,Pre-Owned,From Germany,"8,568.58 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080-DE-Backlit/164074163186?hash=item2633950bf2:g:IdgAAOSwG~ta8Y3q
Lenovo THINKPAD Carbon X1 3.Gen Touch Core i7-5500U 8Gb 256Gb SSD 2560x1440,Pre-Owned,From Germany,"9,448.97 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-Carbon-X1-3-Gen-Touch-Core-i7-5500U-8Gb-256Gb-SSD-2560x1440/164013127404?hash=item262ff1b6ec:g:nycAAOSwqNJc2txr
"Lenovo ThinkPad X1 Carbon (7th Gen) - 14"" - Core i7 8565U - 8 GB RAM - 256",Brand New,From United States,"37,487.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-Core-i7-8565U-8-GB-RAM-256/124098140487?hash=item1ce4d35947:g:XD0AAOSwcwpeSrUT
"Lenovo Thinkpad X1 Carbon 5th Gen Laptop: Core i7-6600U, 250GB SSD, LTE, VAT",Refurbished,From United Kingdom,"25,952.84 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-5th-Gen-Laptop-Core-i7-6600U-250GB-SSD-LTE-VAT/323528908028?hash=item4b53d35cfc:g:S0YAAOSwh5ZcgYFe
Lenovo ThinkPad X1 Carbon 1st Gen Laptop Computer Core i7 2ghz 8GB Ram NO HDD,Pre-Owned,From United States,"4,642.42 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-Laptop-Computer-Core-i7-2ghz-8GB-Ram-NO-HDD/283784506223?hash=item4212dfeb6f:g:edsAAOSwhqFeSMhh
Perfect Condition! Lenovo ThinkPad X1 Carbon Ultrabook 2nd Gen i7 256gb 8gb Ram,Pre-Owned,From United States,"7,311.81 CZK",0,0,https://www.ebay.com/itm/Perfect-Condition-Lenovo-ThinkPad-X1-Carbon-Ultrabook-2nd-Gen-i7-256gb-8gb-Ram/254517538601?hash=item3b426d6f29:g:PtAAAOSw5B9dkllM
"Lenovo ThinkPad x1 Carbon Intel Core i7-4600u, 2.1ghz, 8gb, 256gb SSD * 4g LTE *",Refurbished,From Germany,"16,366.98 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Intel-Core-i7-4600U-2-1GHz-8GB-256GB-SSD-4G-LTE/201960568170?hash=item2f05c9b56a:g:EL8AAOSwsBtaBh1n
Lenovo X1 Carbon 2Gen Core i5 4300U 2.5Ghz 4GB RAM is 180GB SSD 1600x900 Top!,Pre-Owned,From Germany,"6,556.88 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-180GB-SSD-1600x900-TOP/153396556528?hash=item23b725b2f0:g:81AAAOSwBPxcdsWd
"Lenovo ThinkPad X1 Carbon 14"" Laptop PC i7-3667U 128GB SSD 8GB RAM Win 10 Pro",Pre-Owned,From United States,"7,636.78 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-Laptop-PC-i7-3667U-128GB-SSD-8GB-RAM-Win-10-Pro/143541937255?epid=20031092292&hash=item216bc42467:g:cm4AAOSw8QReVq1x
